дата_завалки,дата_вывалки,номер_клетки,положение_в_клети,номер_валка,износ
2018-07-16 11:50:17,2018-07-16 15:28:06,10,верх,147,0.8999836567760923
2018-07-16 15:39:57,2018-07-16 19:16:37,12,верх,65,0.717437412363128
2018-07-16 15:39:57,2018-07-16 19:16:37,11,низ,192,1.3908457902689122
2018-07-16 15:39:57,2018-07-16 19:16:37,11,верх,133,0.9870647166243791
2018-07-16 15:39:57,2018-07-16 19:16:37,10,низ,252,1.4882364687899001
2018-07-16 15:39:57,2018-07-16 19:16:37,12,низ,288,0.9644230808307654
2018-07-16 15:39:57,2018-07-16 19:16:37,9,низ,29,1.394953525717187
2018-07-16 15:39:57,2018-07-16 19:16:37,9,верх,314,1.1901746586660864
2018-07-16 15:39:57,2018-07-16 19:16:37,8,низ,136,1.4179593530400294
2018-07-16 15:39:57,2018-07-16 19:16:37,8,верх,81,1.7807169370354312
2018-07-16 15:39:57,2018-07-16 19:16:37,10,верх,255,0.885211387474147
2018-07-16 19:30:51,2018-07-16 22:56:03,12,низ,42,0.462005403735558
2018-07-16 19:30:51,2018-07-16 22:56:03,12,верх,220,0.0
2018-07-16 19:30:51,2018-07-16 22:56:03,11,низ,82,0.8439610516759928
2018-07-16 19:30:51,2018-07-16 22:56:03,11,верх,115,0.8643230595075387
2018-07-16 19:30:51,2018-07-16 22:56:03,10,низ,462,0.5731174610907532
2018-07-16 19:30:51,2018-07-16 22:56:03,10,верх,188,1.3598853098559953
2018-07-16 19:30:51,2018-07-16 22:56:03,9,верх,210,0.7365597704670239
2018-07-16 19:30:51,2018-07-16 22:56:03,8,низ,357,1.2369532601336664
2018-07-16 19:30:51,2018-07-16 22:56:03,8,верх,9,0.8515365316286174
2018-07-16 19:30:51,2018-07-16 22:56:03,9,низ,238,1.0893385089408443
2018-07-16 23:10:11,2018-07-17 02:41:39,12,низ,288,0.7645991567364435
2018-07-16 23:10:11,2018-07-17 02:41:39,12,верх,31,0.5160642487343607
2018-07-16 23:10:11,2018-07-17 02:41:39,11,низ,28,0.8548742232951602
2018-07-16 23:10:11,2018-07-17 02:41:39,10,низ,459,0.8589396412538396
2018-07-16 23:10:11,2018-07-17 02:41:39,11,верх,75,0.6749135153480881
2018-07-16 23:10:11,2018-07-17 02:41:39,9,низ,396,0.9134106298983763
2018-07-16 23:10:11,2018-07-17 02:41:39,8,верх,139,0.8929211337477314
2018-07-16 23:10:11,2018-07-17 02:41:39,10,верх,255,1.0188622085241679
2018-07-16 23:10:11,2018-07-17 02:41:39,9,верх,473,0.9171858410321618
2018-07-16 23:10:11,2018-07-17 02:41:39,8,низ,83,1.1156840058436868
2018-07-17 02:55:08,2018-07-17 05:53:57,12,низ,245,0.4671532388253119
2018-07-17 02:55:08,2018-07-17 05:53:57,12,верх,218,0.4588480963059161
2018-07-17 02:55:08,2018-07-17 05:53:57,11,низ,425,0.8890826696080103
2018-07-17 02:55:08,2018-07-17 05:53:57,10,низ,99,0.7514475866262798
2018-07-17 02:55:08,2018-07-17 05:53:57,11,верх,49,0.9338305352707049
2018-07-17 02:55:08,2018-07-17 05:53:57,9,низ,29,0.6282061711451687
2018-07-17 02:55:08,2018-07-17 05:53:57,9,верх,215,0.6640419475645004
2018-07-17 02:55:08,2018-07-17 05:53:57,8,низ,329,0.6566676158135452
2018-07-17 02:55:08,2018-07-17 05:53:57,8,верх,334,0.9079415446060384
2018-07-17 02:55:08,2018-07-17 05:53:57,10,верх,301,0.8390117120456392
2018-07-17 06:07:48,2018-07-17 09:29:52,11,верх,468,0.9080599422807294
2018-07-17 06:07:48,2018-07-17 09:29:52,12,низ,90,0.7946176279738004
2018-07-17 06:07:48,2018-07-17 09:29:52,12,верх,376,0.5564814984976653
2018-07-17 06:07:48,2018-07-17 09:29:52,11,низ,136,0.9844270056158307
2018-07-17 06:07:48,2018-07-17 09:29:52,10,низ,442,1.3361412652301619
2018-07-17 06:07:48,2018-07-17 09:29:52,8,низ,349,1.2275926268281163
2018-07-17 06:07:48,2018-07-17 09:29:52,9,низ,32,1.285863029894186
2018-07-17 06:07:48,2018-07-17 09:29:52,9,верх,425,1.4933200870098484
2018-07-17 06:07:48,2018-07-17 09:29:52,8,верх,233,1.1391382227178093
2018-07-17 06:07:48,2018-07-17 09:29:52,10,верх,274,1.3030224642163502
2018-07-17 09:44:50,2018-07-17 12:51:17,11,верх,394,0.36372287300554584
2018-07-17 09:44:50,2018-07-17 12:51:17,12,низ,482,0.619696547388614
2018-07-17 09:44:50,2018-07-17 12:51:17,12,верх,59,0.4920821019338239
2018-07-17 09:44:50,2018-07-17 12:51:17,11,низ,135,0.3592642745236739
2018-07-17 09:44:50,2018-07-17 12:51:17,10,низ,25,0.5137469303875173
2018-07-17 09:44:50,2018-07-17 12:51:17,8,низ,152,0.543858451366118
2018-07-17 09:44:50,2018-07-17 12:51:17,9,низ,483,0.39060830021815385
2018-07-17 09:44:50,2018-07-17 12:51:17,9,верх,496,0.513973732856566
2018-07-17 09:44:50,2018-07-17 12:51:17,8,верх,470,0.4606511886638796
2018-07-17 09:44:50,2018-07-17 12:51:17,10,верх,104,0.30094868927594703
2018-07-17 13:05:22,2018-07-17 16:43:21,12,низ,195,0.8334001835535645
2018-07-17 13:05:22,2018-07-17 16:43:21,12,верх,108,0.2849124575288236
2018-07-17 13:05:22,2018-07-17 16:43:21,11,низ,403,0.415755164476214
2018-07-17 13:05:22,2018-07-17 16:43:21,11,верх,436,1.248722243228804
2018-07-17 13:05:22,2018-07-17 16:43:21,10,низ,275,1.0087627665098982
2018-07-17 13:05:22,2018-07-17 16:43:21,9,низ,221,1.1405414349388785
2018-07-17 13:05:22,2018-07-17 16:43:21,9,верх,163,0.5731063036443105
2018-07-17 13:05:22,2018-07-17 16:43:21,8,низ,111,0.8296326029301075
2018-07-17 13:05:22,2018-07-17 16:43:21,8,верх,64,0.8533067254670946
2018-07-17 13:05:22,2018-07-17 16:43:21,10,верх,26,0.7820904688002038
2018-07-17 16:55:58,2018-07-17 21:02:28,11,верх,147,1.2381094925545484
2018-07-17 16:55:58,2018-07-17 21:02:28,12,низ,496,0.6396265409793342
2018-07-17 16:55:58,2018-07-17 21:02:28,12,верх,113,0.7293946287942735
2018-07-17 16:55:58,2018-07-17 21:02:28,11,низ,110,1.4612689740702858
2018-07-17 16:55:58,2018-07-17 21:02:28,10,низ,28,1.0336994650724594
2018-07-17 16:55:58,2018-07-17 21:02:28,8,верх,310,1.2722351969145917
2018-07-17 16:55:58,2018-07-17 21:02:28,9,низ,51,1.4640015389332752
2018-07-17 16:55:58,2018-07-17 21:02:28,8,низ,207,1.601107142514058
2018-07-17 16:55:58,2018-07-17 21:02:28,10,верх,266,0.5940825067050175
2018-07-17 16:55:58,2018-07-17 21:02:28,9,верх,166,1.4024812670036901
2018-07-17 21:15:03,2018-07-18 01:04:33,8,верх,297,0.8367273556267092
2018-07-17 21:15:03,2018-07-18 01:04:33,8,низ,1,1.1712880839224353
2018-07-17 21:15:03,2018-07-18 01:04:33,9,верх,253,0.8527466501268496
2018-07-17 21:15:03,2018-07-18 01:04:33,9,низ,116,1.1429375508416615
2018-07-17 21:15:03,2018-07-18 01:04:33,10,верх,28,0.7194611691809378
2018-07-17 21:15:03,2018-07-18 01:04:33,11,верх,154,1.0725155982425578
2018-07-17 21:15:03,2018-07-18 01:04:33,11,низ,22,1.0963399456568501
2018-07-17 21:15:03,2018-07-18 01:04:33,12,верх,416,0.39365393979815055
2018-07-17 21:15:03,2018-07-18 01:04:33,12,низ,3,0.27071493339163755
2018-07-17 21:15:03,2018-07-18 01:04:33,10,низ,164,0.6916276636207237
2018-07-18 01:18:52,2018-07-18 04:38:45,12,низ,381,0.2505055905970539
2018-07-18 01:18:52,2018-07-18 04:38:45,10,низ,418,0.5271732003526428
2018-07-18 01:18:52,2018-07-18 04:38:45,12,верх,416,0.5470335878070827
2018-07-18 01:18:52,2018-07-18 04:38:45,11,низ,460,0.660458002358701
2018-07-18 01:18:52,2018-07-18 04:38:45,11,верх,296,0.7440771135365407
2018-07-18 01:18:52,2018-07-18 04:38:45,10,верх,244,0.7902949692004391
2018-07-18 01:18:52,2018-07-18 04:38:45,9,верх,306,0.8678289438460295
2018-07-18 01:18:52,2018-07-18 04:38:45,8,низ,82,0.9448845273961884
2018-07-18 01:18:52,2018-07-18 04:38:45,8,верх,288,0.9392585851824903
2018-07-18 01:18:52,2018-07-18 04:38:45,9,низ,186,0.9594939984096084
2018-07-18 04:54:57,2018-07-18 07:49:49,12,низ,274,0.0
2018-07-18 04:54:57,2018-07-18 07:49:49,12,верх,203,0.5059203175059984
2018-07-18 04:54:57,2018-07-18 07:49:49,11,низ,492,0.17778204213858584
2018-07-18 04:54:57,2018-07-18 07:49:49,11,верх,122,0.7661971065311652
2018-07-18 04:54:57,2018-07-18 07:49:49,10,низ,293,0.9290731620811472
2018-07-18 04:54:57,2018-07-18 07:49:49,10,верх,341,0.719149382975523
2018-07-18 04:54:57,2018-07-18 07:49:49,9,верх,201,1.2492696842007311
2018-07-18 04:54:57,2018-07-18 07:49:49,8,низ,405,1.051831581618424
2018-07-18 04:54:57,2018-07-18 07:49:49,8,верх,305,1.0894417043305449
2018-07-18 04:54:57,2018-07-18 07:49:49,9,низ,161,0.8795786132528995
2018-07-18 08:03:18,2018-07-18 11:27:54,11,верх,183,0.7218568180944651
2018-07-18 08:03:18,2018-07-18 11:27:54,12,верх,54,0.15199814431725195
2018-07-18 08:03:18,2018-07-18 11:27:54,11,низ,18,0.9366154957633387
2018-07-18 08:03:18,2018-07-18 11:27:54,10,низ,11,0.825942531039861
2018-07-18 08:03:18,2018-07-18 11:27:54,12,низ,104,0.7129965861961616
2018-07-18 08:03:18,2018-07-18 11:27:54,9,низ,456,1.1172235847201675
2018-07-18 08:03:18,2018-07-18 11:27:54,9,верх,129,0.9811499051401038
2018-07-18 08:03:18,2018-07-18 11:27:54,8,низ,372,0.3890658650314306
2018-07-18 08:03:18,2018-07-18 11:27:54,8,верх,382,1.1658602286253346
2018-07-18 08:03:18,2018-07-18 11:27:54,10,верх,224,0.0785747475205757
2018-07-18 11:40:25,2018-07-18 14:47:14,12,низ,54,0.9732185400578615
2018-07-18 11:40:25,2018-07-18 14:47:14,12,верх,404,0.9032393532804159
2018-07-18 11:40:25,2018-07-18 14:47:14,11,низ,373,0.8877476166227137
2018-07-18 11:40:25,2018-07-18 14:47:14,11,верх,130,1.0134978931800445
2018-07-18 11:40:25,2018-07-18 14:47:14,10,низ,8,0.8468803398413801
2018-07-18 11:40:25,2018-07-18 14:47:14,8,низ,31,1.0230393867128993
2018-07-18 11:40:25,2018-07-18 14:47:14,9,низ,434,1.2794331376729426
2018-07-18 11:40:25,2018-07-18 14:47:14,9,верх,198,1.1398874157571801
2018-07-18 11:40:25,2018-07-18 14:47:14,10,верх,233,1.1033280902063156
2018-07-18 11:40:25,2018-07-18 14:47:14,8,верх,462,0.7283032913812583
2018-07-18 14:59:39,2018-07-18 17:51:26,12,низ,15,0.4511939960472057
2018-07-18 14:59:39,2018-07-18 17:51:26,12,верх,75,0.46588235545858686
2018-07-18 14:59:39,2018-07-18 17:51:26,11,низ,50,0.6010642144869923
2018-07-18 14:59:39,2018-07-18 17:51:26,11,верх,456,0.6758185553010367
2018-07-18 14:59:39,2018-07-18 17:51:26,10,низ,317,0.9279194874444345
2018-07-18 14:59:39,2018-07-18 17:51:26,10,верх,116,0.7977185766340755
2018-07-18 14:59:39,2018-07-18 17:51:26,9,низ,157,0.7818948850703887
2018-07-18 14:59:39,2018-07-18 17:51:26,9,верх,421,0.9580344977868682
2018-07-18 14:59:39,2018-07-18 17:51:26,8,низ,178,0.7115248150833821
2018-07-18 14:59:39,2018-07-18 17:51:26,8,верх,352,0.9781967319655365
2018-07-18 18:03:21,2018-07-18 21:34:02,12,низ,41,0.2861575035472914
2018-07-18 18:03:21,2018-07-18 21:34:02,12,верх,470,0.3312243090991407
2018-07-18 18:03:21,2018-07-18 21:34:02,11,низ,384,0.7459574520955181
2018-07-18 18:03:21,2018-07-18 21:34:02,11,верх,422,0.8816660819368827
2018-07-18 18:03:21,2018-07-18 21:34:02,10,низ,381,0.539625726083002
2018-07-18 18:03:21,2018-07-18 21:34:02,9,низ,67,0.7371193205712645
2018-07-18 18:03:21,2018-07-18 21:34:02,9,верх,296,1.1121998700091962
2018-07-18 18:03:21,2018-07-18 21:34:02,8,низ,413,0.5768206173901737
2018-07-18 18:03:21,2018-07-18 21:34:02,8,верх,434,1.238344578062343
2018-07-18 18:03:21,2018-07-18 21:34:02,10,верх,163,0.39367324098964174
2018-07-18 21:46:21,2018-07-19 00:53:17,10,верх,378,0.4884755096957519
2018-07-18 21:46:21,2018-07-19 00:53:17,8,верх,76,0.5429452792110097
2018-07-18 21:46:21,2018-07-19 00:53:17,8,низ,147,0.7175380432374682
2018-07-18 21:46:21,2018-07-19 00:53:17,9,верх,480,0.6812700049685547
2018-07-18 21:46:21,2018-07-19 00:53:17,9,низ,55,1.0762050777510033
2018-07-18 21:46:21,2018-07-19 00:53:17,10,низ,443,0.7819413781462479
2018-07-18 21:46:21,2018-07-19 00:53:17,11,верх,264,0.5795689746544448
2018-07-18 21:46:21,2018-07-19 00:53:17,11,низ,363,0.7873600978846725
2018-07-18 21:46:21,2018-07-19 00:53:17,12,верх,174,0.06283316797105215
2018-07-18 21:46:21,2018-07-19 00:53:17,12,низ,118,0.2826836931535258
2018-07-19 01:07:30,2018-07-19 05:21:30,11,низ,408,0.8481326023271907
2018-07-19 01:07:30,2018-07-19 05:21:30,11,верх,270,0.7261004621245956
2018-07-19 01:07:30,2018-07-19 05:21:30,12,низ,374,0.6287266176844198
2018-07-19 01:07:30,2018-07-19 05:21:30,12,верх,440,0.6891648136775362
2018-07-19 01:07:30,2018-07-19 05:21:30,10,низ,450,1.4664064508577292
2018-07-19 01:07:30,2018-07-19 05:21:30,10,верх,434,0.8460368767700942
2018-07-19 01:07:30,2018-07-19 05:21:30,9,низ,299,0.812757882288287
2018-07-19 01:07:30,2018-07-19 05:21:30,9,верх,377,1.4016275317738842
2018-07-19 01:07:30,2018-07-19 05:21:30,8,низ,494,1.6472334900298329
2018-07-19 01:07:30,2018-07-19 05:21:30,8,верх,489,1.5759975177833312
2018-07-19 05:33:10,2018-07-19 08:44:19,12,низ,92,0.47704510737239725
2018-07-19 05:33:10,2018-07-19 08:44:19,12,верх,12,0.7312185185745553
2018-07-19 05:33:10,2018-07-19 08:44:19,11,низ,447,1.0203626130356844
2018-07-19 05:33:10,2018-07-19 08:44:19,11,верх,128,1.1074863421633097
2018-07-19 05:33:10,2018-07-19 08:44:19,10,низ,279,1.1049622143707103
2018-07-19 05:33:10,2018-07-19 08:44:19,8,верх,321,1.3871355778567984
2018-07-19 05:33:10,2018-07-19 08:44:19,9,низ,348,1.1450049962877693
2018-07-19 05:33:10,2018-07-19 08:44:19,8,низ,339,1.2503618648005526
2018-07-19 05:33:10,2018-07-19 08:44:19,10,верх,391,1.2055770872252647
2018-07-19 05:33:10,2018-07-19 08:44:19,9,верх,226,0.9877991268554376
2018-07-19 08:55:12,2018-07-19 12:42:19,8,верх,377,1.2302257680111244
2018-07-19 08:55:12,2018-07-19 12:42:19,8,низ,345,1.0832813901679188
2018-07-19 08:55:12,2018-07-19 12:42:19,9,верх,384,1.0036211496631615
2018-07-19 08:55:12,2018-07-19 12:42:19,9,низ,483,0.9368306436244703
2018-07-19 08:55:12,2018-07-19 12:42:19,10,низ,41,0.860715628174707
2018-07-19 08:55:12,2018-07-19 12:42:19,11,верх,353,0.6661994967380795
2018-07-19 08:55:12,2018-07-19 12:42:19,11,низ,210,0.7172458064652287
2018-07-19 08:55:12,2018-07-19 12:42:19,12,верх,432,0.43114259187051973
2018-07-19 08:55:12,2018-07-19 12:42:19,12,низ,281,0.5688391144678517
2018-07-19 08:55:12,2018-07-19 12:42:19,10,верх,24,0.9900798509620403
2018-07-19 12:55:22,2018-07-19 16:25:39,12,низ,244,0.38514111733407874
2018-07-19 12:55:22,2018-07-19 16:25:39,11,верх,160,0.8724244007578528
2018-07-19 12:55:22,2018-07-19 16:25:39,12,верх,243,0.14161892188940556
2018-07-19 12:55:22,2018-07-19 16:25:39,11,низ,12,1.29960185789511
2018-07-19 12:55:22,2018-07-19 16:25:39,10,низ,290,0.8829573563538214
2018-07-19 12:55:22,2018-07-19 16:25:39,9,низ,128,0.8567735147675397
2018-07-19 12:55:22,2018-07-19 16:25:39,10,верх,292,0.5811638514586717
2018-07-19 12:55:22,2018-07-19 16:25:39,8,верх,206,0.5292907309361589
2018-07-19 12:55:22,2018-07-19 16:25:39,8,низ,26,0.902692102818561
2018-07-19 12:55:22,2018-07-19 16:25:39,9,верх,162,0.6011092229015507
2018-07-19 16:41:08,2018-07-19 20:28:11,11,верх,346,0.08370655732082999
2018-07-19 16:41:08,2018-07-19 20:28:11,12,низ,100,0.7698915965978113
2018-07-19 16:41:08,2018-07-19 20:28:11,12,верх,139,0.5371709342734041
2018-07-19 16:41:08,2018-07-19 20:28:11,11,низ,108,0.7729873854674864
2018-07-19 16:41:08,2018-07-19 20:28:11,10,низ,416,0.8003638222422856
2018-07-19 16:41:08,2018-07-19 20:28:11,10,верх,171,0.629500802381272
2018-07-19 16:41:08,2018-07-19 20:28:11,9,верх,369,0.6975676304087156
2018-07-19 16:41:08,2018-07-19 20:28:11,8,низ,119,0.6681517322272437
2018-07-19 16:41:08,2018-07-19 20:28:11,8,верх,173,0.35662862667545114
2018-07-19 16:41:08,2018-07-19 20:28:11,9,низ,489,0.9790186822446562
2018-07-19 20:41:58,2018-07-20 00:05:05,12,низ,271,0.36523565077578024
2018-07-19 20:41:58,2018-07-20 00:05:05,12,верх,203,0.7786304477292462
2018-07-19 20:41:58,2018-07-20 00:05:05,11,низ,473,0.8068188509434462
2018-07-19 20:41:58,2018-07-20 00:05:05,11,верх,312,0.4051359887441772
2018-07-19 20:41:58,2018-07-20 00:05:05,10,низ,173,0.7172894505687599
2018-07-19 20:41:58,2018-07-20 00:05:05,10,верх,5,1.195253971618388
2018-07-19 20:41:58,2018-07-20 00:05:05,9,верх,224,0.6817105708020754
2018-07-19 20:41:58,2018-07-20 00:05:05,8,верх,20,0.9549034086050233
2018-07-19 20:41:58,2018-07-20 00:05:05,9,низ,24,1.0817518593862385
2018-07-19 20:41:58,2018-07-20 00:05:05,8,низ,296,0.9983595323133216
2018-07-20 00:18:13,2018-07-20 04:04:03,8,верх,76,0.8808613420169621
2018-07-20 00:18:13,2018-07-20 04:04:03,8,низ,191,1.0002983158749705
2018-07-20 00:18:13,2018-07-20 04:04:03,9,верх,7,0.837966627162168
2018-07-20 00:18:13,2018-07-20 04:04:03,9,низ,56,1.047408644674295
2018-07-20 00:18:13,2018-07-20 04:04:03,10,верх,453,1.0315533332317297
2018-07-20 00:18:13,2018-07-20 04:04:03,10,низ,338,0.8586119638118368
2018-07-20 00:18:13,2018-07-20 04:04:03,11,верх,183,0.539861276399793
2018-07-20 00:18:13,2018-07-20 04:04:03,11,низ,317,1.0415123120128613
2018-07-20 00:18:13,2018-07-20 04:04:03,12,верх,64,0.41098287048123017
2018-07-20 00:18:13,2018-07-20 04:04:03,12,низ,494,0.4546689891939324
2018-07-20 04:18:43,2018-07-20 07:38:26,12,низ,327,0.5883516706419494
2018-07-20 04:18:43,2018-07-20 07:38:26,12,верх,256,0.44984684893091204
2018-07-20 04:18:43,2018-07-20 07:38:26,11,низ,455,0.6441210058929812
2018-07-20 04:18:43,2018-07-20 07:38:26,11,верх,389,0.7400173597941653
2018-07-20 04:18:43,2018-07-20 07:38:26,10,низ,14,0.7003562653982551
2018-07-20 04:18:43,2018-07-20 07:38:26,8,низ,480,0.5119836120161099
2018-07-20 04:18:43,2018-07-20 07:38:26,9,низ,136,0.55338435061376
2018-07-20 04:18:43,2018-07-20 07:38:26,9,верх,324,0.7365053606618377
2018-07-20 04:18:43,2018-07-20 07:38:26,8,верх,131,0.34107253271039495
2018-07-20 04:18:43,2018-07-20 07:38:26,10,верх,230,0.5520714384972182
2018-07-20 07:52:16,2018-07-20 11:56:00,11,верх,189,1.3047231254314924
2018-07-20 07:52:16,2018-07-20 11:56:00,12,низ,373,0.7802814577182356
2018-07-20 07:52:16,2018-07-20 11:56:00,12,верх,368,1.5412906116762135
2018-07-20 07:52:16,2018-07-20 11:56:00,11,низ,358,1.8118604875451285
2018-07-20 07:52:16,2018-07-20 11:56:00,10,низ,268,1.3582319445115663
2018-07-20 07:52:16,2018-07-20 11:56:00,8,низ,25,2.350982464589297
2018-07-20 07:52:16,2018-07-20 11:56:00,9,низ,224,1.8616805079126497
2018-07-20 07:52:16,2018-07-20 11:56:00,9,верх,467,1.5603262644566502
2018-07-20 07:52:16,2018-07-20 11:56:00,8,верх,161,2.035854903025072
2018-07-20 07:52:16,2018-07-20 11:56:00,10,верх,129,1.9604695436909891
2018-07-20 12:11:07,2018-07-20 15:18:22,12,низ,105,0.5635026586566647
2018-07-20 12:11:07,2018-07-20 15:18:22,8,верх,238,0.9154436016720233
2018-07-20 12:11:07,2018-07-20 15:18:22,8,низ,345,0.8832937137341343
2018-07-20 12:11:07,2018-07-20 15:18:22,9,верх,433,0.6703632795703482
2018-07-20 12:11:07,2018-07-20 15:18:22,9,низ,270,0.9651432267668445
2018-07-20 12:11:07,2018-07-20 15:18:22,10,верх,440,0.7838992493467123
2018-07-20 12:11:07,2018-07-20 15:18:22,10,низ,382,0.7799813558960292
2018-07-20 12:11:07,2018-07-20 15:18:22,11,верх,183,0.5831997864267657
2018-07-20 12:11:07,2018-07-20 15:18:22,11,низ,362,0.9357537007083114
2018-07-20 12:11:07,2018-07-20 15:18:22,12,верх,102,0.5293879116329391
2018-07-20 15:31:45,2018-07-20 18:51:46,11,низ,58,0.6902249451649799
2018-07-20 15:31:45,2018-07-20 18:51:46,11,верх,25,1.1977821329331055
2018-07-20 15:31:45,2018-07-20 18:51:46,12,низ,364,0.7988040718079835
2018-07-20 15:31:45,2018-07-20 18:51:46,12,верх,205,0.42760349954112054
2018-07-20 15:31:45,2018-07-20 18:51:46,10,низ,175,1.1058826472288987
2018-07-20 15:31:45,2018-07-20 18:51:46,8,низ,295,1.4289222891051645
2018-07-20 15:31:45,2018-07-20 18:51:46,9,низ,380,1.7572910667923114
2018-07-20 15:31:45,2018-07-20 18:51:46,8,верх,307,1.461127397792755
2018-07-20 15:31:45,2018-07-20 18:51:46,10,верх,210,1.1369786334132315
2018-07-20 15:31:45,2018-07-20 18:51:46,9,верх,85,0.8316391078002563
2018-07-20 19:07:20,2018-07-20 22:26:52,8,верх,87,0.6384372767432062
2018-07-20 19:07:20,2018-07-20 22:26:52,8,низ,343,0.8069878956991074
2018-07-20 19:07:20,2018-07-20 22:26:52,9,верх,28,0.8453918944444248
2018-07-20 19:07:20,2018-07-20 22:26:52,9,низ,110,0.9438499959547181
2018-07-20 19:07:20,2018-07-20 22:26:52,10,верх,257,0.6334155572094664
2018-07-20 19:07:20,2018-07-20 22:26:52,11,верх,425,0.39595261103044255
2018-07-20 19:07:20,2018-07-20 22:26:52,11,низ,450,0.85794184768289
2018-07-20 19:07:20,2018-07-20 22:26:52,12,верх,140,0.5322022549462267
2018-07-20 19:07:20,2018-07-20 22:26:52,12,низ,403,0.238845187717247
2018-07-20 19:07:20,2018-07-20 22:26:52,10,низ,400,0.6682622206491712
2018-07-20 22:39:57,2018-07-21 01:56:12,10,низ,337,0.534618118680516
2018-07-20 22:39:57,2018-07-21 01:56:12,12,верх,340,0.26673003695429987
2018-07-20 22:39:57,2018-07-21 01:56:12,11,низ,326,0.7301739851018525
2018-07-20 22:39:57,2018-07-21 01:56:12,11,верх,49,0.6127415295168909
2018-07-20 22:39:57,2018-07-21 01:56:12,12,низ,101,0.5795060515809676
2018-07-20 22:39:57,2018-07-21 01:56:12,10,верх,453,0.8476179693054978
2018-07-20 22:39:57,2018-07-21 01:56:12,9,верх,132,0.7331045195343338
2018-07-20 22:39:57,2018-07-21 01:56:12,8,низ,43,0.6199370544570142
2018-07-20 22:39:57,2018-07-21 01:56:12,8,верх,268,0.6837203795695462
2018-07-20 22:39:57,2018-07-21 01:56:12,9,низ,139,0.7530038800347375
2018-07-21 02:09:21,2018-07-21 05:41:10,12,низ,468,0.2675489982128724
2018-07-21 02:09:21,2018-07-21 05:41:10,12,верх,1,0.45138626089292183
2018-07-21 02:09:21,2018-07-21 05:41:10,11,низ,32,0.8957113684103725
2018-07-21 02:09:21,2018-07-21 05:41:10,11,верх,199,0.9426901634938615
2018-07-21 02:09:21,2018-07-21 05:41:10,10,низ,16,0.6475388976965504
2018-07-21 02:09:21,2018-07-21 05:41:10,10,верх,54,0.9833699120535654
2018-07-21 02:09:21,2018-07-21 05:41:10,9,верх,286,0.8486513908082461
2018-07-21 02:09:21,2018-07-21 05:41:10,8,низ,189,0.8974504684522062
2018-07-21 02:09:21,2018-07-21 05:41:10,8,верх,250,0.4521319681241057
2018-07-21 02:09:21,2018-07-21 05:41:10,9,низ,232,0.6142979254723253
2018-07-21 05:56:13,2018-07-21 09:06:01,11,верх,488,0.4748134457610066
2018-07-21 05:56:13,2018-07-21 09:06:01,12,верх,90,0.42661043776362934
2018-07-21 05:56:13,2018-07-21 09:06:01,11,низ,272,0.8877355160647833
2018-07-21 05:56:13,2018-07-21 09:06:01,10,низ,130,0.8715843043962687
2018-07-21 05:56:13,2018-07-21 09:06:01,12,низ,377,0.5773261494050046
2018-07-21 05:56:13,2018-07-21 09:06:01,9,низ,155,0.5722165113931901
2018-07-21 05:56:13,2018-07-21 09:06:01,9,верх,60,0.641912947470449
2018-07-21 05:56:13,2018-07-21 09:06:01,8,низ,169,1.2818718476216047
2018-07-21 05:56:13,2018-07-21 09:06:01,8,верх,498,0.9177804635294154
2018-07-21 05:56:13,2018-07-21 09:06:01,10,верх,18,0.7812007062097185
2018-07-21 09:15:28,2018-07-21 12:32:11,12,низ,168,0.5238886508551177
2018-07-21 09:15:28,2018-07-21 12:32:11,12,верх,192,0.610301337495766
2018-07-21 09:15:28,2018-07-21 12:32:11,11,верх,181,0.6176305740307454
2018-07-21 09:15:28,2018-07-21 12:32:11,11,низ,96,0.2865982048612962
2018-07-21 09:15:28,2018-07-21 12:32:11,10,низ,430,0.6550530307191117
2018-07-21 09:15:28,2018-07-21 12:32:11,8,низ,78,0.97972005018425
2018-07-21 09:15:28,2018-07-21 12:32:11,9,низ,418,0.8821022865194382
2018-07-21 09:15:28,2018-07-21 12:32:11,9,верх,170,1.2036171819755208
2018-07-21 09:15:28,2018-07-21 12:32:11,8,верх,247,1.0035556278834492
2018-07-21 09:15:28,2018-07-21 12:32:11,10,верх,299,0.7852211000291195
2018-07-21 12:43:20,2018-07-21 16:05:19,12,низ,201,0.737447754159413
2018-07-21 12:43:20,2018-07-21 16:05:19,12,верх,473,0.44864729341835197
2018-07-21 12:43:20,2018-07-21 16:05:19,11,низ,357,0.9683264377325587
2018-07-21 12:43:20,2018-07-21 16:05:19,11,верх,355,0.8970307711985192
2018-07-21 12:43:20,2018-07-21 16:05:19,10,низ,175,1.1712183836027175
2018-07-21 12:43:20,2018-07-21 16:05:19,9,низ,251,0.736157269040107
2018-07-21 12:43:20,2018-07-21 16:05:19,9,верх,500,1.0489840795692869
2018-07-21 12:43:20,2018-07-21 16:05:19,8,низ,321,1.3863146231434662
2018-07-21 12:43:20,2018-07-21 16:05:19,8,верх,228,0.8698304843337779
2018-07-21 12:43:20,2018-07-21 16:05:19,10,верх,372,0.9820064089474783
2018-07-21 16:16:48,2018-07-21 19:48:48,11,верх,281,0.8870039644255088
2018-07-21 16:16:48,2018-07-21 19:48:48,12,низ,116,0.7039748908865466
